RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
"Ashtabula, OH",363,77.66842971,74.71796963,74.89059081,74.61333333,74.66613333,74.91666667,73.96825397,74.42396313,75.03415301,74.61333333,72.82816142,70.34131044,68.10897436,69.62199565,70.29411765,69.51871658,70.2476573,72.68835616,74.91666667,75.33434335,74.4,73.36287543,73.91626009,73.5486666,73.32402235,72.54032258,72.37341179,72.69789984,73.75495454,76.47849462,76.10028402,77.69337017,76.02675774,74.78411054,72.99854751,71.28501401,68.85978361,67.76904808,68.50040584,71.74482594,72.81187437,74.64622642,74.33035714,73.30299908,69.99278667,69.97742664,71.05430971,68.70705809,68.33191012,68.56335755,71.92028986,72.85276074,72.48134738,72.16315236,71.74035689,72.69137597,72.6744186,71.02842809,69.16017569,67.21153846,67.4720483,70.12934791,70.45454545,70.53547141,73.01808067,74.82452036,73.52941176,74.01262491,73.00357569,72.78252637,70.19230769,69.4921875,69.82051868,69.3287037,69.87359551,72.37280763,73.97494305,75.61812683,75.45675175,75,75.71912014,72.9741541,71.33928571,70.10582011,68.37248322,71.06719368,72.62473267,73.75,74.151283,74.71590909,73.96788991,74.98749375,75.40880503,73.87566138,72.48624312,73.17179087,72.71911556,74.10011574,72.9352184,80.68315665,79.48445689,81.26753497,83.83870968,84.73214286,85.22727273,85.83198715,82.05020216,79.68608806,80.92532633,78.5472973,79.58494208,83.62244898,85.01652578,87.91631356,87.82894737,88.4751773,88.51819296
"Gettysburg, PA",364,124.9107143,122.3582211,122.2767558,121.8358812,121.8745285,121.3592233,120.1699035,120.6277906,120.3590193,119.828125,119.3661466,118.6575053,118.7665004,117.1067738,116.2276688,114.8557692,114.7435897,114.7154552,114.4522592,113.4253172,113.2569491,112.933938,113.1093131,110.4389729,110.2188316,108.9389535,110.2428133,109.9724897,109.627261,109.3192869,108.7023169,109.0800189,108.1193609,107.4140401,107.0976392,108.1958763,108.8390501,108.8598402,109.1484716,109.5049006,110.4452156,111.9403765,114.6385833,111.9360352,113.8919515,113.4042553,113.6363636,114.3562066,114.1891892,110.6076572,111.2000928,111.0261455,112.5905068,114.4808241,115.9700264,115.6898657,117.2301136,116.5110744,117.3010381,117.0110193,116.7131024,114.2634517,112.4778523,112.7247522,113.1491345,112.7833057,112.5954198,111.5605449,111.1089286,113.1667799,113.8494244,114.5341488,113.4041488,115.06516,116.234347,116.4640324,116.0590577,113.8888889,114.6253397,114.3944645,117.4039159,117.1969866,117.0261768,117.4039159,114.2791552,112.2695853,110.9767857,112.0883367,117.0181818,120.4320973,117.3731159,118.9935065,119.6078431,121.2039196,120.1901885,119.6078431,121.1906046,123,123.5554847,123.6775521,126.2129019,127.5053305,130.0267335,129.9222222,128.1359266,128.7137871,127.9294872,126.9918489,131.778169,133.8690476,133.6230684,136.3968579,136.7464372,136.8131868,137.687272,138.1478922,139.4051724
"Pine Bluff, AR",365,65.47379032,65.87096647,62.39884905,61.69727755,63.66666667,65.27544323,62.90801187,62.73764259,62.44421811,61.74844953,62.09434099,61.82348043,61.46587696,61.53370439,60.97883598,61.07817303,60.6870229,60.36378905,57.93933988,56.53898847,57.58885687,56.75691521,57.63478988,58.39085924,59.3922298,60.13122059,58.84184309,58.84184309,57.86784741,58.769925,59.99123576,58.52713178,59.16487069,57.4734119,58.89092576,57.47955748,56.97674419,55.41445003,55.37066542,54.7451548,55.89332066,56.10599034,57.1917093,55.9375,55.82352941,55.410691,54.12054121,50.8698941,50.8698941,55.50581916,52.98276624,56.50994575,55.13439008,56.20943315,58.05775334,57.75470474,55.91334895,53.2588898,53.5450517,53.37606838,54.43203521,56.37047485,53.86692317,56.4534887,56.15760085,58.43902439,58.21998126,57.83179012,57.49610854,56.76780482,57.49610854,56.75456389,56.92291579,59.51558295,59.04682602,59.18560606,60.04901961,58.92278665,59.80008054,59.66587112,57.66449747,58.03571429,57.9985119,55.48611111,53.27423979,54.47352404,55.01760563,52.00892857,54.59634741,56.00968861,55.73668391,55.15898767,56.67556742,56.56963556,56.28318584,55.31775277,55.16328332,55.93093093,51.14428066,54.94567446,54.33579336,55.55555556,56.98802054,56.38586957,56.70777948,57.66449747,55.50249277,53.39153794,55.90452261,53.62859533,56.47321429,56.06129027,56.21805792,56.42761303,58.32147937,56.63716814,54.8104362
"Tullahoma, TN",366,89.44610778,89.9843542,89.92715827,89.9843542,89.77976182,89.98922141,88.74915827,88.65886589,88.27990896,87.97160704,88.46611041,87.95120279,88.29690346,87.73945549,87.83783784,86.85497012,87.26891311,86.17389238,87.7090301,87.53369272,87.53369272,86.54855643,85.60498537,85.26250192,83.69884261,83.69923161,83.69923161,83.64912096,82.84178155,83.05632502,83.2793501,85.20832731,86.06060606,85.57401284,85.58172734,85.09933775,84.85491861,85.12207092,85.2257463,85.00629547,85.7105636,86.6001051,88.70307167,88.34254144,89.20453709,88.0715862,87.18411552,88.07477235,88.4863124,89.21428571,88.74849579,89.69243558,90.59367772,90.51500526,90.04504505,89.48194662,89.9639964,89.31381119,88.84444444,89.1495147,89.15492445,89.63227069,89.45012788,90.16290727,92.38975818,93.31412097,92.73075695,92.62936973,92.06561768,92.6264881,91.19047619,92.24965706,92.82679874,94.3598249,94.71050751,95.29561348,97.34210526,97.39453493,98.23076959,98.61878453,99.5821727,100.1658839,99.92857143,100.5500988,99.81684982,99.58484018,103.2063443,103.92,104.1284404,104.9648904,107.4445062,108.3288191,106.5422477,107.2651357,107.2795147,107.9304523,110,110.4613385,113.9864449,117.2950047,116.6286514,117.433414,118.0833333,117.3020528,117.1729696,118.1363636,119.95,119.9272405,118.8077731,118.5387255,121.5071507,122.2044728,124.0024938,125.0592885,126.8796992,127.9753438,126.9312169
"Richmond, KY",367,76.90465882,76.55319149,76.27305785,76.1351052,75.66774986,75.28750826,75.36563071,75.51111111,75.65982405,74.62686567,74.64788732,74.6373765,74.69565217,74.49425906,74.01877133,74.20889773,77.26804124,76.42266683,76.58680898,76.62909728,76.36692273,75.91016646,75.82800527,75.70572902,76.02447552,77.38940924,76.87447346,77.20760081,77.9668616,77.56370784,76.82692308,77.15542841,78.57142857,78.41673208,77.47100132,79.56521739,80.66578948,80.43417367,81.07626515,82.14723926,83.33333333,84.07693512,83.75295043,82.14723926,84.52380952,84.8534202,83.11051106,82.29411765,82.5051707,82.44966712,84.62867664,85.00695331,83.91608392,85.03448276,83.80645161,83.68355995,82.53791181,82.48021072,83.58662614,83.26330532,84.97942387,85.2775187,86.02870813,86.97868713,88.12972292,88.59338061,87.8241614,88.05881308,88.11248051,87.92089792,88.25606514,88.82527071,89.21936328,89.41351889,91.19496855,92.92199807,92.83231323,93.73263889,93.73263889,94.82772779,94.73631579,93.34006054,96.26748472,95.83113818,97.45031871,99.609375,99.87429379,99.94990559,100,102.6079661,102.962009,102.4646195,103.730738,103.7499844,105.0059405,105.3408292,105.8645833,107.0535714,106.4285714,106.1946903,106.5869732,107.6923077,108.6050725,108.8532457,109.9724897,110,111.0320648,111.1827958,108.7755102,111.5320144,113.6168049,115.0680153,114.5500957,115.5711207,116.0654352,117.6231121,116.7587477
"Adrian, MI",368,76.82692308,77.55223881,77.23106548,78.52345452,77.21774194,78.49393746,76.6905493,75.31457262,75.28977871,72.75485437,71.63293535,68.37175793,65.69162122,65.78947368,67.71417064,68.08712121,69.3824164,71.48377125,71.58692502,71.50332929,72.50724868,70.99033094,66.78035471,66.13889697,64.16807037,65.24725275,65.10576431,68.32298137,68.69772999,70.71428571,71.83441558,72.27138643,73.66134491,71.09911678,69.32606541,67.96940999,67.58957655,73.6005729,73.75979112,77.60877684,79.88412096,79.52261307,78.625,77.73739048,78.85964912,78.03819444,77.86074375,75.89696412,73,74.18582375,77.50781354,77.86434464,82.99892619,85.38102644,85.85069444,85.44645155,82.97373358,87.46522224,84.375,81.50917743,79.66507177,82.661519,87.20930233,89.5874005,92.24832215,92.73797841,92.34234234,92.3951295,91.13187532,89.82869379,87.49158367,85.71428571,82.3489011,87.5,88.08391303,92.17990721,94.65446432,93.93796992,93.88350547,94.43018018,94.50010187,92.10526316,86.8983983,86.52108434,86.67631757,90.50683829,90.97387173,97.78985507,98.06034483,99.37395748,98.67438843,95.07762049,95.13330017,95.02616556,92.07343234,91.82098765,91.1004133,93.37322695,95.68862275,101.7273472,101.4916002,101.4064609,100.8672177,100.2957038,99.58791209,100.5617978,101.7206641,101.9263456,103.0916354,102.9532967,106.351551,109.1235993,109.7880065,109.7880065,113.0612245,111.8688183,111.9162641
"Twin Falls, ID",369,97.46241191,97.50988084,97.24561842,97.07759489,96.11204013,96.29360465,95.87173033,95.39473684,94.16518385,92.38611023,91.00274725,89.10171731,87.70992366,87.09677419,87.39480947,87.42717876,87.65017162,87.97250859,87.01006654,86.9793181,87.18120805,86.7880076,85.46501306,85.13500389,87.03951775,87.78901734,88.94067797,89.61712001,89.72701149,90.17846442,90.54325956,90.68360557,90.57142857,89.17000926,89.3258427,89.00144718,90,90.2746117,92.29225211,93.81377551,94.32359152,94.34853857,95.82191781,96.07702483,95.19817073,95.18459803,94.8266941,88.27780008,89.54041204,91.06830123,93.55627923,94.16971917,94.95965642,96.70087977,96.38501742,95.99638323,95.31779661,95.55147059,94.87179487,96.07808858,95.67073171,95.71566511,97.53787879,99.32610607,99.56168831,99.61221923,100.8361356,100.9940426,101.3751523,101.1857143,101.1857143,101.8746779,102.3564065,103.6734213,105.3136216,106.0606061,106.3977747,108.3285714,108.2142707,109.0587983,108.3593744,107.7489489,107.9442509,108.8731967,108.8074398,111.0685579,113.996202,115.257098,118.0811808,118.3598795,117.0212766,117.4342105,118.0047226,118.3329585,118.8181985,118.8438608,119.366869,121.1947557,122.6770869,125.9464335,125.587807,124.382667,128.3712785,129.8960786,131.1093248,133.0645161,133.0218323,133.6968986,130.5704495,135.2366642,135.7142857,139.0880028,139.8689956,140.3509547,139.3212645,139.1995941,137.7585129
"Corning, NY",370,73.50758201,74.41931189,75.78817734,77.39420935,77.89179104,77.99479167,77.89179104,78.02315552,76.12632684,73.24466442,75.22055008,73.30227997,72.61208577,70.79395085,73.6486192,74.6728972,72.9546837,73.7988437,73.7988437,72.8990113,73.32285115,71.8060877,74.9,74.15351611,73.75704767,73.4375,76.62548701,77.76490003,77.83882784,79.08549394,81.17595437,78.84767167,80.23411371,78.98351648,77.25248198,78.19114817,77.77777778,76.41176471,77.95138889,77.29213711,80.1242236,78.7654321,79.36197917,77.5862069,74.94681046,74.43910256,74.44113264,73.44753747,73.56678248,72.98706717,74.37209302,79.82017982,79.17742788,76.70514027,77.66122766,77.4034142,76.70603675,76.06883923,76.51294307,74.86772487,77.22296494,77.25694444,78.11092342,80.03442341,85.14013496,84.87654321,82.2705986,78.85323514,78.98911757,78.85323514,79.2338615,76.95548654,76.24768946,79.37334826,80.81896552,80.77486737,81.6,82.5735231,82.85973773,81.71256454,78.77792378,76.00055817,75.22759943,75.37072856,76.26190476,75.19633508,75.19633508,73.99352152,78.125,76.82291667,79.73404255,78.6252354,79.11145119,78.6252354,82.78695807,81.96010408,77.75119617,76.79303279,78.125,78.14700704,78.66798942,81.14707553,84.81132075,82.93124246,83.83720567,84.79739094,83.16566063,82.39165384,80.96064815,80.92848181,84.87084871,84.70754232,84.75479744,84.84719864,87.492586,86.15971513,84.8318562
"Sebring, FL",371,90.39342822,90.583174,92.16192937,87.79626586,87.83783784,87.30729702,85.14713564,82.10145751,82.49901579,81.51139965,80.35714286,79.4094174,78.125,74.49609432,75.30020488,76.57563025,75.39091358,75.74838606,74.45355191,73.79170496,73.55497239,70.90171513,69.74596421,66.96766775,66.17452434,64.7597254,65.45840771,64.453125,61.82229436,61.03522646,59.77393617,59.46428571,59.38307009,61.00403857,60.59742617,60.02772643,60.3875218,61.33828996,62.02804746,62.84683169,64.17836809,64.08855647,64.76525379,64.51612903,64.07690255,65.37383178,67.28971963,69.23076923,69.05871369,69.73925817,72.08854959,72.87449393,72.68859348,73.69316659,72.62450852,72.6195892,72.91666667,74.9656121,73.98070891,75.64019097,77.17572099,78.2767624,80.21907216,80.78817734,82.57890365,81.36298656,81.58287705,83.42586957,85.35645472,87.88257736,88.8252149,88.91187422,90.02624409,92.13362356,91.48552311,92.44513111,94.98480243,94.3274044,94.63160778,95.61011905,95.65537555,97.01195219,97.38204054,98.21052632,99.80798771,98.63945578,98.7479261,98.69862189,98.44634155,98.89558233,99.07199391,99.82563208,101.4146884,102.7394856,103.3912324,103.4763314,104.8506981,105.0889532,104.4226044,105.0815757,105.1851852,105.2354581,106.504495,107.4074074,107.6508621,107.3674753,108.9045108,108.7012156,109.9377512,109.4689466,109.7836938,110.0066711,111.3333248,111.5828157,111.3689935,111.7647059,112.4483471
"Truckee, CA",372,221.7217224,216.3461538,212.9347163,210.396909,213.8221934,216.272255,215.3518339,213.1923137,210.0420762,207.0759625,206.2121267,196.3033161,193.8414008,189.2641506,187.1257485,183.1992851,189.9653979,196.2524655,199.9000999,197.3684211,198.7666034,197.741364,189.3028846,184.8920863,181.1928587,180.5505354,181.1980119,189.5238095,188.4468273,192.2149394,193.5229068,193.7338501,192.4233603,191.5185953,194.7017017,186.2829846,189.2097264,190.9722222,195.530044,203.155957,213.2675439,218.2021754,215.1791087,216.2594054,216.469428,215.2941176,210.8741533,207.4398399,202.5279691,203.3822334,210.180624,211.4696831,216.0016708,216.4946592,218.0936995,215.3655514,223.4231972,218.08374,215.0711514,214.5386266,218.1350424,219.1687829,223.9349776,226.4207981,228.0189712,231.1827957,236.3301788,241.6719149,236.2153559,236.3301788,234.5201521,235.8088804,232.5947703,230.46875,234.3420497,241.130092,247.3342364,250.6281407,256.5726411,261.7077278,258.4799786,257.1467203,255.984866,255.2522694,248.5967091,253.6104262,260.6701092,262.3083132,268.125,274.7615554,276.6727001,279.8663325,278.1271838,275.4460625,271.2386568,266.959799,266.9743608,268.2892237,268.7259414,273.1637062,277.3037543,274.9496519,277.3841962,277.3391602,273.320287,272.5721378,268.1768348,267.5483215,266.3533974,268.5117044,268.5624013,271.246678,273.3333333,279.2427938,276.7655481,278.4944059,275.5681818
"Paducah, KY",373,81.45874392,80.74506284,82.12463122,82.48730964,81.7997544,80.02483458,75.98338864,76.78132678,75.80780699,74.64664311,74.4610307,73.60660801,73.6678508,72.69767367,72.29521872,71.33928571,75.54621849,75.42195659,76.08034355,76.50765077,77.78772246,77.44034707,76.58715872,78.66039427,78.89522506,79.0626902,80.27301927,79.39393939,79.35415564,78.97787144,78.97787144,79.56337617,79.125,78.17004591,76.85142059,76.2745098,76.48765478,77.78399552,77.44371775,80.17459085,80.03424658,80.83140878,81.06971154,81.14967662,80.68820225,81.34858578,81.05850442,81.61853136,80.1559792,80.29801325,80.66156144,81.37393768,81.81203516,81.85255198,80.96064815,78.88157895,80.6852047,80.77268643,79.3814433,81.77272727,79.4329586,80.81312411,81.39917695,81.22542018,81.55854753,82.03771088,82.68514075,80.37098958,79.79452055,79.7108674,80.53228242,79.49359636,80.52995392,80.27250152,80.97921803,81.03630596,80.8296232,83.46325167,83.16412481,81.36287186,79.15584416,80.36387164,78.85290148,77.53883181,78.58861267,78.58861267,81.23565463,83.22916667,84.05554706,84.27579365,86.1554432,84.66556837,84.35884774,84.09118621,82.89736617,82.91457286,82.02554745,81.77083333,83.97829622,84.62986291,84.90566038,85.32617369,84.79899497,82.80017348,83.96014406,84.3216295,85.36324786,85.14502602,85.36324786,85.66433566,87.06301397,86.96341053,87.07334786,88.58501784,89.31544192,88.24728261,87.96764408
"Grand Forks, ND",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.7814099,121.7126623,121.753708,121.8213518,122.2122838,120.8924103,119.3341089,118.8649619,119.4102277,117.9861111,118.091529,118.3405085,118.6692197,127.1252135,139.1682785,143.3038041,143.3038041,141.015625,138.8722222,137.4465486,140.7256803,139.9355221,138.7577231,140.7385977,140.9520021,141.4111025,142.0823666,142.9153094,142.0823666,142.7889207,143.247022
"Shelby, NC",375,77.76910799,77.20160053,77.20513343,77.99479167,78.09090909,77.16429811,77.83549784,77.92650612,75.43103448,77.74853801,78.16978911,76.9041769,75.48076923,74.54545455,74.16774402,77.45910104,77.33333333,77.33333333,77.99479167,78.36990596,78.36805556,77.97399445,76.81564246,77.88946537,77.41730414,73.95061728,75.12195122,75.92891761,75.75757576,75.02546545,74.50796626,74.71202143,73.32898172,74.41709845,75.84933353,75.8932187,75.63111715,74.54784794,76.50276367,76.82685612,76.91197691,75.92891761,76.96078431,75.68740707,77.86304604,77.87494104,77.5839502,75.44979687,74.4966443,75.63139801,78.16705665,78.36244445,79.06215921,82.05223881,82.25906436,82.3723229,81.05446118,79.896633,79.26249009,80.61834562,82.54207658,83.57958511,80.63063063,82.44215598,85.87907717,84.92854414,86.21964546,85.87907717,87.08663638,83.82112464,83.35987343,82.74553804,83.69325694,83.6738454,82.7457265,83.2689522,82.93961513,82.40552926,84.09090909,81.19158879,83.90272148,87.48597082,86.25746516,83.32340061,84.2780027,84.00374766,82.17086418,84.57201435,84.77926137,84.90566038,84.10891089,84.83376085,86.20931018,84.09090909,84.43484018,80.56613421,80.69748581,85.57692308,86.78128872,91.83864916,94.53569385,97.21864342,96.27530364,95.13742072,96.54688377,96.52333094,96.27530364,95.67901235,97.13228492,97.26666667,97.23364438,96.8013468,96.20968753,98.54771784,98.54834502,98.6636345,99.48767772
"Fairbanks, AK",376,146.6051059,150.3012048,147.2977759,151.2096774,153.3793103,163.2398686,174.4140625,175.304878,173.7248168,169.829222,167.8851907,159.548105,161.9689542,159.92,169.6428571,167.8851907,161.2739265,162.2560691,162.037037,163.5273973,159.0124594,161.1030479,160.763318,156.5167341,157.1759259,154.6208531,154.5394737,151.9421173,157.3157895,160.2106227,161.2562779,159.8398072,157.5630252,158.1828101,156.2230603,154.380758,157.2368421,161.7418476,162.8550075,165.719697,167.2137605,167.7777778,166.2388393,166.5942029,159.8353022,160.5292954,150.2057613,152.6806527,150,152.5763359,156.9412955,157.8114138,162.7394636,165.4178674,164.2984014,162.3295455,160.7142857,154.8826291,147.3958333,148.3146067,151.5484108,157.9571106,164.5623487,164.581959,164.5731707,165.50357,161.6805813,156.25,157.0961772,154.1666667,156.6091954,158.2805731,161.7020452,161.1499194,169.2057292,175.6775985,177.4444166,177.4444166,174.3384152,175.1800085,175.7161458,173.6221843,171.0602957,168.2973316,166.5333333,166.5983607,164.8149123,174.3309002,174.0712074,172.9936275,174.0712074,175.1592357,172.9428173,163.7962963,161.1102184,162.8628993,165.2,172.7430556,180.9748428,192.0949066,193.3035714,194.0298507,194.3055556,199.0384615,199.2132867,199.4057725,197.4755398,195.4340729,198.7451737,196.4285714,193.3333333,195.4612006,199.8,198.1225533,200.8370536,201.6528058,198.7307115
